origem,id_origem,pessoa_id
crm,102848,PES-04081
app,usr_c6dd572e,PES-02713
app,usr_7bddbcf0,PES-03070
loja,Loja Shopping#257,PES-02915
app,usr_ebcd4c95,PES-04855
loja,Loja Shopping#258,PES-03711
loja,Loja Centro#262,PES-02059
crm,102849,PES-03523
crm,102850,PES-00552
crm,102851,PES-01315
crm,102852,PES-05108
app,usr_af93548d,PES-03876
app,usr_9638ec90,PES-00149
crm,102853,PES-02120
app,usr_de666362,PES-03109
app,usr_969ddc25,PES-02040
app,usr_655a1d3f,PES-00047
app,usr_7af66ecd,PES-01622
app,usr_046227db,PES-05340
crm,102854,PES-03976
crm,102855,PES-00676
crm,102856,PES-02267
crm,102857,PES-02308
crm,102858,PES-02514
crm,102859,PES-01481
crm,102860,PES-02755
loja,Loja Bairro#255,PES-00584
app,usr_de1538cf,PES-00322
crm,102861,PES-05928
crm,102862,PES-00209
crm,102863,PES-04427
app,usr_cd0d5d15,PES-00932
crm,102864,PES-04302
loja,Loja Centro#263,PES-05917
app,usr_00098a4a,PES-03598
app,usr_652e7b88,PES-03192
crm,102865,PES-05877
app,usr_7724fdcd,PES-04368
crm,102866,PES-04344
crm,102867,PES-01731
crm,102868,PES-03692
crm,102869,PES-01433
crm,102870,PES-03846
loja,Loja Shopping#259,PES-00861
app,usr_69111cc8,PES-01473
crm,102871,PES-00880
crm,102872,PES-01967
crm,102873,PES-04180
crm,102874,PES-05269
crm,102875,PES-01492
crm,102876,PES-02065
app,usr_0eb88481,PES-04262
loja,Loja Bairro#256,PES-05708
crm,102877,PES-05451
crm,102878,PES-05694
crm,102879,PES-04661
crm,102880,PES-02759
crm,102881,PES-05923
app,usr_f768dfe9,PES-04853
app,usr_8ece99b3,PES-05747
crm,102882,PES-02669
app,usr_09002867,PES-00572
crm,102883,PES-00376
crm,102884,PES-03148
crm,102885,PES-01636
crm,102886,PES-02197
crm,102887,PES-04558
crm,102888,PES-00296
crm,102889,PES-03337
crm,102890,PES-03831
crm,102891,PES-05706
loja,Loja Centro#264,PES-01353
crm,102892,PES-05628
loja,Loja Shopping#260,PES-04117
crm,102893,PES-04439
crm,102894,PES-00191
crm,102895,PES-02696
crm,102896,PES-05767
loja,Loja Shopping#261,PES-00012
app,usr_a5173136,PES-00788
loja,Loja Bairro#257,PES-03322
loja,Loja Centro#265,PES-00179
crm,102897,PES-03230
app,usr_c8f92919,PES-01023
crm,102898,PES-02378
crm,102899,PES-02860
app,usr_d73c4046,PES-05900
app,usr_ff31079d,PES-03855
crm,102900,PES-04819
app,usr_6775a5ac,PES-02425
crm,102901,PES-01477
app,usr_21c493c0,PES-05413
app,usr_6b5b8071,PES-05370
app,usr_0f679bb3,PES-00051
crm,102902,PES-03865
app,usr_5c6fcd95,PES-03400
app,usr_3905ddc0,PES-05564
crm,102903,PES-05200
app,usr_fd3fc558,PES-02114
crm,102904,PES-02714
crm,102905,PES-05639
loja,Loja Centro#266,PES-02399
crm,102906,PES-00737
app,usr_9cf18af7,PES-02682
crm,102907,PES-03371
app,usr_af82c389,PES-03902
crm,102908,PES-05630
crm,102909,PES-05571
app,usr_09a929cb,PES-04784
crm,102910,PES-02409
crm,102911,PES-02811
app,usr_f3b826dd,PES-03102
app,usr_4e0bb794,PES-05400
crm,102912,PES-04755
app,usr_dd999c9b,PES-05708
loja,Loja Shopping#262,PES-05850
crm,102913,PES-00614
loja,Loja Centro#267,PES-05512
crm,102914,PES-02622
crm,102915,PES-02956
loja,Loja Shopping#263,PES-05384
crm,102916,PES-02720
loja,Loja Shopping#264,PES-01521
app,usr_d1b81ebe,PES-04188
crm,102917,PES-04791
crm,102918,PES-02241
crm,102919,PES-05760
crm,102920,PES-02643
crm,102921,PES-04924
crm,102922,PES-03896
crm,102923,PES-04025
app,usr_2b8b26b9,PES-05282
crm,102924,PES-01117
crm,102925,PES-01412
crm,102926,PES-02836
crm,102927,PES-02579
crm,102928,PES-05553
app,usr_b702feb7,PES-01497
loja,Loja Centro#268,PES-01004
crm,102929,PES-04954
app,usr_1b7dbd42,PES-00822
app,usr_d99b83b0,PES-04644
crm,102930,PES-05430
crm,102931,PES-05550
loja,Loja Shopping#265,PES-02100
app,usr_b993411c,PES-04441
app,usr_cf00e782,PES-02096
loja,Loja Centro#269,PES-02469
crm,102932,PES-03479
crm,102933,PES-04943
crm,102934,PES-01080
app,usr_5d6451f4,PES-00890
app,usr_c43f5d91,PES-03673
app,usr_33404d84,PES-00242
app,usr_0456ee07,PES-03140
crm,102935,PES-03630
crm,102936,PES-01125
crm,102937,PES-02042
crm,102938,PES-00571
app,usr_4bb23eac,PES-04116
app,usr_6f705b78,PES-00796
loja,Loja Shopping#266,PES-05705
loja,Loja Shopping#267,PES-04287
crm,102939,PES-03165
crm,102940,PES-01015
crm,102941,PES-03794
app,usr_453c53d3,PES-02082
loja,Loja Bairro#258,PES-05995
loja,Loja Shopping#268,PES-03180
app,usr_ee6fbc5e,PES-00186
crm,102942,PES-05925
crm,102943,PES-00266
loja,Loja Centro#270,PES-03074
loja,Loja Bairro#259,PES-00424
app,usr_21f82a5d,PES-02822
crm,102944,PES-00155
crm,102945,PES-05608
crm,102946,PES-03539
crm,102947,PES-04153
crm,102948,PES-02348
app,usr_5bc0c2b6,PES-01962
app,usr_cc0394b4,PES-02317
loja,Loja Shopping#269,PES-00762
app,usr_caca38e7,PES-02331
crm,102949,PES-05123
crm,102950,PES-04071
crm,102951,PES-01156
crm,102952,PES-05769
crm,102953,PES-02086
crm,102954,PES-00023
crm,102955,PES-00081
app,usr_c74d2427,PES-03281
loja,Loja Centro#271,PES-05517
crm,102956,PES-03349
crm,102957,PES-04906
app,usr_818879c1,PES-02237
app,usr_5c6124a0,PES-00405
app,usr_0387306d,PES-00922
crm,102958,PES-03905
crm,102959,PES-00753
app,usr_e68c82d7,PES-00275
app,usr_b2af4c1e,PES-04435
app,usr_283fb5ac,PES-00495
crm,102960,PES-03732
crm,102961,PES-01662
app,usr_edb08d76,PES-02385
app,usr_0757636a,PES-01587
loja,Loja Shopping#270,PES-02943
app,usr_a6544d63,PES-04643
crm,102962,PES-01168
crm,102963,PES-00669
app,usr_b05c98a2,PES-02921
app,usr_7d0f2012,PES-05348
app,usr_bb228653,PES-00382
crm,102964,PES-05475
app,usr_e07fae0e,PES-04749
app,usr_f10ec5ca,PES-02261
crm,102965,PES-04876
app,usr_ec7a076c,PES-00860
app,usr_108b335d,PES-03265
loja,Loja Shopping#271,PES-03852
crm,102966,PES-03372
app,usr_fc98a517,PES-04371
crm,102967,PES-04517
crm,102968,PES-01905
crm,102969,PES-03889
crm,102970,PES-04465
crm,102971,PES-05717
app,usr_b0063484,PES-00455
loja,Loja Bairro#260,PES-05872
app,usr_abec657e,PES-01832
crm,102972,PES-00965
loja,Loja Shopping#272,PES-04067
app,usr_0883c1e8,PES-00363
crm,102973,PES-04960
app,usr_82f1f4dd,PES-05610
app,usr_48f3bbc1,PES-05649
app,usr_fa7be65f,PES-04707
loja,Loja Centro#272,PES-01411
app,usr_2a58a767,PES-00335
crm,102974,PES-02463
crm,102975,PES-04890
loja,Loja Bairro#261,PES-05291
app,usr_c15ef272,PES-04815
loja,Loja Bairro#262,PES-04475
crm,102976,PES-01900
app,usr_4b05de4a,PES-05990
loja,Loja Shopping#273,PES-02645
crm,102977,PES-01996
crm,102978,PES-05375
crm,102979,PES-04719
app,usr_02cb78b2,PES-01056
app,usr_58e907f1,PES-01091
crm,102980,PES-05395
app,usr_b597f01e,PES-02899
loja,Loja Centro#273,PES-03871
app,usr_b3f82ace,PES-01001
crm,102981,PES-00236
loja,Loja Bairro#263,PES-02247
crm,102982,PES-04019
loja,Loja Shopping#274,PES-04422
crm,102983,PES-04315
loja,Loja Centro#274,PES-00769
crm,102984,PES-05660
crm,102985,PES-00163
crm,102986,PES-00703
crm,102987,PES-02519
app,usr_b00014b1,PES-02674
loja,Loja Bairro#264,PES-04183
app,usr_8cac7aa2,PES-05594
app,usr_349b7a35,PES-00384
app,usr_066adae1,PES-01463
crm,102988,PES-04587
crm,102989,PES-05882
crm,102990,PES-02531
crm,102991,PES-05409
crm,102992,PES-04963
crm,102993,PES-00483
app,usr_93b0ef34,PES-05660
crm,102994,PES-05785
crm,102995,PES-04970
loja,Loja Bairro#265,PES-02558
crm,102996,PES-03013
crm,102997,PES-02510
crm,102998,PES-00206
crm,102999,PES-04523
crm,103000,PES-00802
loja,Loja Bairro#266,PES-02239
app,usr_5e14f405,PES-01896
app,usr_4ebcdfc0,PES-05847
app,usr_60026d3d,PES-04655
app,usr_ccae83fd,PES-03751
app,usr_60e91470,PES-01830
crm,103001,PES-05177
loja,Loja Shopping#275,PES-04598
app,usr_9cf41000,PES-03018
crm,103002,PES-03834
crm,103003,PES-00330
app,usr_8e900e6b,PES-04147
app,usr_a1c57a5c,PES-05178
app,usr_98252799,PES-04143
app,usr_d0a87517,PES-01708
app,usr_f6436d24,PES-01415
app,usr_f5be9ba0,PES-00073
crm,103004,PES-05308
loja,Loja Centro#275,PES-03162
app,usr_d6f5ff66,PES-04108
loja,Loja Bairro#267,PES-03163
loja,Loja Shopping#276,PES-00359
app,usr_1026a12b,PES-03467
app,usr_b6f63b05,PES-03293
crm,103005,PES-00046
loja,Loja Centro#276,PES-04121
loja,Loja Shopping#277,PES-04853
loja,Loja Bairro#268,PES-04325
crm,103006,PES-02960
crm,103007,PES-02672
loja,Loja Centro#277,PES-01328
crm,103008,PES-01822
loja,Loja Centro#278,PES-00954
app,usr_a17b038d,PES-01963
crm,103009,PES-00516
crm,103010,PES-04734
crm,103011,PES-04894
app,usr_91c54f4a,PES-03133
crm,103012,PES-02777
crm,103013,PES-04502
app,usr_61c2589f,PES-03485
crm,103014,PES-01446
app,usr_65385138,PES-04606
app,usr_f951d75a,PES-04387
crm,103015,PES-05809
crm,103016,PES-01370
crm,103017,PES-04994
crm,103018,PES-02441
crm,103019,PES-00480
app,usr_10ea6f98,PES-05087
app,usr_0ff21890,PES-00008
app,usr_decd13d8,PES-03967
crm,103020,PES-01502
crm,103021,PES-01438
loja,Loja Shopping#278,PES-03460
app,usr_e6abe259,PES-01552
crm,103022,PES-00534
app,usr_b263c935,PES-00522
loja,Loja Bairro#269,PES-05442
app,usr_402d6d0b,PES-05129
crm,103023,PES-04940
loja,Loja Shopping#279,PES-02868
app,usr_5abbe876,PES-05240
app,usr_4b69c56a,PES-03373
app,usr_be5eb0d5,PES-00339
app,usr_85717c9d,PES-00812
loja,Loja Centro#279,PES-02739
app,usr_3be172c6,PES-00746
crm,103024,PES-02891
app,usr_6c6e63d9,PES-01008
crm,103025,PES-02193
loja,Loja Shopping#280,PES-05604
crm,103026,PES-03675
crm,103027,PES-01420
crm,103028,PES-00049
app,usr_48c046d0,PES-04826
app,usr_2d687641,PES-03566
crm,103029,PES-01269
app,usr_34b3af46,PES-01864
crm,103030,PES-05908
crm,103031,PES-03993
loja,Loja Centro#280,PES-02918
crm,103032,PES-02635
crm,103033,PES-00566
crm,103034,PES-00270
crm,103035,PES-00243
crm,103036,PES-02520
loja,Loja Centro#281,PES-01920
app,usr_4b1d3bbf,PES-05465
crm,103037,PES-04787
app,usr_b9b433ed,PES-00324
crm,103038,PES-00969
app,usr_cbfc4eb9,PES-04903
crm,103039,PES-03163
crm,103040,PES-03303
app,usr_dc3c7283,PES-00238
loja,Loja Bairro#270,PES-00886
app,usr_b9c65986,PES-05050
app,usr_1b9f65c2,PES-01521
loja,Loja Centro#282,PES-01104
app,usr_be6b5289,PES-03464
app,usr_5c0fca59,PES-04409
app,usr_24510bc3,PES-01690
crm,103041,PES-04371
crm,103042,PES-02171
crm,103043,PES-05779
crm,103044,PES-05926
app,usr_3162e006,PES-01321
crm,103045,PES-04126
crm,103046,PES-00491
loja,Loja Centro#283,PES-01938
app,usr_95399be2,PES-03530
crm,103047,PES-03979
app,usr_55fd8770,PES-02744
crm,103048,PES-02176
loja,Loja Bairro#271,PES-04173
app,usr_1c3ad602,PES-01131
crm,103049,PES-00514
crm,103050,PES-00471
crm,103051,PES-04897
crm,103052,PES-05383
crm,103053,PES-04243
crm,103054,PES-02307
crm,103055,PES-02118
crm,103056,PES-01065
crm,103057,PES-00739
app,usr_84f21ff4,PES-03422
crm,103058,PES-02379
crm,103059,PES-01270
crm,103060,PES-03380
crm,103061,PES-03615
app,usr_8253464a,PES-03371
crm,103062,PES-02913
crm,103063,PES-03871
crm,103064,PES-03827
crm,103065,PES-05603
app,usr_d691b5e6,PES-04756
crm,103066,PES-05659
crm,103067,PES-05883
crm,103068,PES-05570
crm,103069,PES-01817
loja,Loja Bairro#272,PES-05896
app,usr_a8acb1f1,PES-03672
app,usr_d45b8f2c,PES-01495
app,usr_c3e0c93d,PES-02732
crm,103070,PES-01043
crm,103071,PES-05161
app,usr_383fef2c,PES-01817
crm,103072,PES-03736
crm,103073,PES-00237
crm,103074,PES-01599
app,usr_63b65bef,PES-04055
loja,Loja Shopping#281,PES-00859
app,usr_e32a45e3,PES-01295
app,usr_a788b8c8,PES-02770
app,usr_a398dea1,PES-02519
app,usr_ef709fb8,PES-00392
crm,103075,PES-02369
crm,103076,PES-04583
crm,103077,PES-00302
app,usr_991a1d45,PES-01065
app,usr_3dd75f08,PES-04497
app,usr_4184231a,PES-00447
app,usr_2bad50c2,PES-00383
loja,Loja Centro#284,PES-03323
crm,103078,PES-04334
loja,Loja Shopping#282,PES-01398
crm,103079,PES-03602
crm,103080,PES-04189
crm,103081,PES-04621
app,usr_df0bbf93,PES-05678
crm,103082,PES-03370
crm,103083,PES-00417
crm,103084,PES-00423
crm,103085,PES-04497
app,usr_10a1609e,PES-01605
crm,103086,PES-02868
loja,Loja Shopping#283,PES-02952
crm,103087,PES-02762
loja,Loja Bairro#273,PES-01676
app,usr_c5664abc,PES-01184
app,usr_b4f48107,PES-05423
crm,103088,PES-04194
loja,Loja Bairro#274,PES-03677
crm,103089,PES-03356
crm,103090,PES-00106
crm,103091,PES-04996
app,usr_37bf7782,PES-03363
app,usr_62d62ce4,PES-04259
app,usr_52129c7b,PES-04509
app,usr_abb2817f,PES-02908
crm,103092,PES-01421
loja,Loja Bairro#275,PES-00539
app,usr_92741c7e,PES-03071
app,usr_7ad4742c,PES-02084
crm,103093,PES-00118
loja,Loja Shopping#284,PES-02596
app,usr_cbe44d69,PES-04764
loja,Loja Shopping#285,PES-02371
crm,103094,PES-05330
crm,103095,PES-03623
crm,103096,PES-04724
app,usr_66d1912a,PES-00099
loja,Loja Centro#285,PES-03634
loja,Loja Shopping#286,PES-01358
crm,103097,PES-04294
crm,103098,PES-05028
crm,103099,PES-05390
app,usr_bcab132f,PES-02773
loja,Loja Bairro#276,PES-02362
crm,103100,PES-02728
crm,103101,PES-01842
crm,103102,PES-02959
crm,103103,PES-00674
app,usr_88b43ec4,PES-02344
crm,103104,PES-05508
loja,Loja Centro#286,PES-01201
crm,103105,PES-01613
loja,Loja Centro#287,PES-00697
loja,Loja Bairro#277,PES-05501
crm,103106,PES-00588
crm,103107,PES-02061
crm,103108,PES-05683
app,usr_053e5a9e,PES-05629
app,usr_5b48e4b6,PES-05579
crm,103109,PES-03689
crm,103110,PES-04036
loja,Loja Bairro#278,PES-01158
loja,Loja Centro#288,PES-04007
app,usr_15e0ffa9,PES-00229
crm,103111,PES-04595
app,usr_9f457086,PES-03869
loja,Loja Centro#289,PES-00553
crm,103112,PES-04524
app,usr_a07d7257,PES-04433
crm,103113,PES-03624
crm,103114,PES-03606
crm,103115,PES-01235
crm,103116,PES-01987
crm,103117,PES-04570
crm,103118,PES-04369
app,usr_a1a42b3b,PES-04730
loja,Loja Shopping#287,PES-02842
crm,103119,PES-04292
crm,103120,PES-00281
crm,103121,PES-02338
app,usr_7e38dc31,PES-00921
crm,103122,PES-01626
crm,103123,PES-00870
app,usr_a9182a4f,PES-03338
loja,Loja Shopping#288,PES-00985
crm,103124,PES-03451
loja,Loja Centro#290,PES-05519
crm,103125,PES-00135
crm,103126,PES-04312
crm,103127,PES-01428
loja,Loja Shopping#289,PES-00068
crm,103128,PES-04270
crm,103129,PES-01376
crm,103130,PES-01453
app,usr_f33d6f6f,PES-04131
app,usr_74ec61b7,PES-05095
loja,Loja Bairro#279,PES-05334
crm,103131,PES-03249
app,usr_67ef2677,PES-01197
crm,103132,PES-00325
crm,103133,PES-04805
crm,103134,PES-04326
crm,103135,PES-01135
crm,103136,PES-02580
crm,103137,PES-02218
app,usr_40611bbd,PES-02622
crm,103138,PES-01007
crm,103139,PES-00184
loja,Loja Shopping#290,PES-02159
app,usr_298c4769,PES-02751
crm,103140,PES-04818
crm,103141,PES-05911
app,usr_55f13eca,PES-00943
crm,103142,PES-02076
crm,103143,PES-03897
crm,103144,PES-00838
app,usr_bca3b5ab,PES-04521
loja,Loja Shopping#291,PES-00369
crm,103145,PES-06000
crm,103146,PES-01513
crm,103147,PES-02773
loja,Loja Bairro#280,PES-00641
crm,103148,PES-03077
app,usr_b512e197,PES-00174
crm,103149,PES-01321
app,usr_0dbaf874,PES-01779
app,usr_edfe0732,PES-00361
app,usr_9c8ec4f2,PES-02594
app,usr_9a430b50,PES-03917
app,usr_5aac2b11,PES-00793
app,usr_e68d4706,PES-04750
crm,103150,PES-04107
crm,103151,PES-02024
crm,103152,PES-01540
crm,103153,PES-05691
app,usr_888db6c8,PES-03094
app,usr_321f56ac,PES-02926
app,usr_f02a574e,PES-01586
loja,Loja Bairro#281,PES-05306
crm,103154,PES-01008
crm,103155,PES-03026
crm,103156,PES-02732
app,usr_5ac4a252,PES-04997
app,usr_6d2ce6fb,PES-02966
app,usr_cba50d5b,PES-00225
app,usr_a931f24c,PES-04197
app,usr_4d4539bd,PES-03441
crm,103157,PES-02874
loja,Loja Centro#291,PES-00741
crm,103158,PES-02506
app,usr_f282b831,PES-00813
crm,103159,PES-02623
app,usr_d14864e8,PES-00428
app,usr_1785155a,PES-01438
app,usr_dd3f5e64,PES-03304
crm,103160,PES-04395
app,usr_0b2d28d3,PES-01918
app,usr_a35ca89e,PES-01278
crm,103161,PES-01568
loja,Loja Shopping#292,PES-01342
crm,103162,PES-05268
crm,103163,PES-00399
app,usr_eff12bee,PES-03928
crm,103164,PES-00954
app,usr_19929922,PES-04311
crm,103165,PES-01882
crm,103166,PES-01235
crm,103167,PES-01956
app,usr_b5d4afdc,PES-05500
loja,Loja Bairro#282,PES-05552
crm,103168,PES-02977
crm,103169,PES-00122
crm,103170,PES-01398
crm,103171,PES-04505
loja,Loja Centro#292,PES-00846
app,usr_83739f19,PES-05572
app,usr_518cf50e,PES-03525
crm,103172,PES-05509
crm,103173,PES-04718
app,usr_904bf8fa,PES-04840
crm,103174,PES-03810
crm,103175,PES-05427
loja,Loja Shopping#293,PES-00873
app,usr_05bb297d,PES-05040
loja,Loja Centro#293,PES-05804
app,usr_61c4e774,PES-02136
app,usr_199c5a71,PES-02998
crm,103176,PES-02016
crm,103177,PES-05897
app,usr_4423a5b4,PES-01294
crm,103178,PES-00463
app,usr_6c8c6d13,PES-04779
crm,103179,PES-05872
loja,Loja Centro#294,PES-04041
loja,Loja Centro#295,PES-04413
crm,103180,PES-04588
app,usr_c46f8e7f,PES-00885
loja,Loja Centro#296,PES-02995
app,usr_8440bee7,PES-03524
app,usr_3a561259,PES-02833
loja,Loja Centro#297,PES-05213
loja,Loja Centro#298,PES-02328
crm,103181,PES-02007
loja,Loja Centro#299,PES-01531
crm,103182,PES-02673
crm,103183,PES-03850
crm,103184,PES-05265
loja,Loja Centro#300,PES-02283
app,usr_8a000eac,PES-00213
app,usr_6b1c71de,PES-00256
crm,103185,PES-04119
crm,103186,PES-02864
app,usr_cf2d1823,PES-05497
crm,103187,PES-01913
crm,103188,PES-03508
crm,103189,PES-02536
app,usr_329e56cf,PES-00584
crm,103190,PES-03005
crm,103191,PES-02051
crm,103192,PES-04412
crm,103193,PES-03805
loja,Loja Shopping#294,PES-04443
loja,Loja Bairro#283,PES-05498
crm,103194,PES-03053
loja,Loja Bairro#284,PES-03614
crm,103195,PES-00375
crm,103196,PES-03711
app,usr_a4f7fab1,PES-02993
crm,103197,PES-04681
app,usr_d0e2cbf2,PES-02532
crm,103198,PES-03065
app,usr_b385cccd,PES-01964
app,usr_1eddb2a5,PES-03373
loja,Loja Bairro#285,PES-05260
loja,Loja Centro#301,PES-01281
crm,103199,PES-05852
crm,103200,PES-03581
crm,103201,PES-02213
crm,103202,PES-03422
app,usr_06224b00,PES-05269
crm,103203,PES-03080
crm,103204,PES-03507
crm,103205,PES-01297
crm,103206,PES-00809
app,usr_a0532d95,PES-05223
app,usr_7bf556d4,PES-02050
app,usr_cac1d3de,PES-01300
crm,103207,PES-00570
crm,103208,PES-04016
app,usr_cd347469,PES-00472
loja,Loja Bairro#286,PES-05248
loja,Loja Bairro#287,PES-02590
app,usr_b9d3816e,PES-01030
app,usr_b57bf330,PES-05382
crm,103209,PES-02660
crm,103210,PES-00735
crm,103211,PES-05894
app,usr_4b5e9c5d,PES-04318
app,usr_2c083b1c,PES-01449
crm,103212,PES-03316
crm,103213,PES-05155
app,usr_f22f0f29,PES-05796
crm,103214,PES-01779
crm,103215,PES-01333
crm,103216,PES-03172
app,usr_336795cb,PES-02730
crm,103217,PES-00517
crm,103218,PES-00935
app,usr_ba4e3363,PES-04111
crm,103219,PES-01834
crm,103220,PES-03503
crm,103221,PES-02244
loja,Loja Centro#302,PES-05875
loja,Loja Bairro#288,PES-05542
crm,103222,PES-00254
app,usr_65d86de2,PES-03576
crm,103223,PES-01889
loja,Loja Shopping#295,PES-00777
crm,103224,PES-02200
crm,103225,PES-02609
crm,103226,PES-01147
crm,103227,PES-03169
loja,Loja Centro#303,PES-02461
crm,103228,PES-01605
app,usr_07d6390f,PES-04336
app,usr_c01e5b33,PES-01107
loja,Loja Shopping#296,PES-05132
crm,103229,PES-04961
app,usr_05a4b03f,PES-02797
app,usr_eb84161f,PES-02056
app,usr_3f1518a9,PES-03280
loja,Loja Bairro#289,PES-03367
app,usr_732e12bb,PES-01417
crm,103230,PES-02995
crm,103231,PES-00595
app,usr_2b8032ef,PES-05676
crm,103232,PES-04554
crm,103233,PES-02603
crm,103234,PES-03382
crm,103235,PES-00522
loja,Loja Centro#304,PES-02138
loja,Loja Centro#305,PES-01632
crm,103236,PES-01411
crm,103237,PES-05245
app,usr_f17afa63,PES-05982
crm,103238,PES-01759
crm,103239,PES-01309
loja,Loja Shopping#297,PES-04305
loja,Loja Bairro#290,PES-05240
app,usr_295517c3,PES-00733
crm,103240,PES-03982
crm,103241,PES-03578
loja,Loja Centro#306,PES-00040
crm,103242,PES-03693
crm,103243,PES-05436
app,usr_997ae983,PES-01567
crm,103244,PES-04418
loja,Loja Centro#307,PES-03633
app,usr_0872da97,PES-05076
app,usr_2fb41426,PES-01631
crm,103245,PES-02146
loja,Loja Centro#308,PES-00730
crm,103246,PES-01721
crm,103247,PES-05590
app,usr_e79edc73,PES-01007
app,usr_38d3ec26,PES-01031
app,usr_bdcba1f0,PES-02245
crm,103248,PES-04820
crm,103249,PES-02095
crm,103250,PES-03651
app,usr_266e0610,PES-03523
crm,103251,PES-05059
crm,103252,PES-05680
app,usr_dc05710a,PES-03148
crm,103253,PES-05798
crm,103254,PES-02248
loja,Loja Shopping#298,PES-01230
crm,103255,PES-05113
app,usr_ecc32ee9,PES-04876
loja,Loja Shopping#299,PES-05285
app,usr_972e0a2c,PES-01698
crm,103256,PES-01497
crm,103257,PES-00619
app,usr_704bde82,PES-02923
crm,103258,PES-02601
crm,103259,PES-05506
app,usr_cdb46c29,PES-04297
app,usr_4f0712e2,PES-02789
crm,103260,PES-03501
crm,103261,PES-04288
loja,Loja Bairro#291,PES-03617
app,usr_2d57966e,PES-01833
crm,103262,PES-03828
app,usr_e49138ac,PES-01703
crm,103263,PES-00890
app,usr_56f82405,PES-03221
loja,Loja Centro#309,PES-02607
loja,Loja Centro#310,PES-00803
crm,103264,PES-00977
crm,103265,PES-00754
crm,103266,PES-05686
crm,103267,PES-01307
crm,103268,PES-02062
app,usr_10423929,PES-05600
app,usr_cf5c7fd4,PES-05761
crm,103269,PES-04982
crm,103270,PES-00961
app,usr_2e9d8a79,PES-04087
loja,Loja Shopping#300,PES-05627
crm,103271,PES-04380
crm,103272,PES-05934
loja,Loja Centro#311,PES-01923
app,usr_51a9733f,PES-00218
crm,103273,PES-03753
loja,Loja Centro#312,PES-02791
app,usr_ff39ad77,PES-00534
app,usr_7000b528,PES-03130
app,usr_586e3497,PES-03865
crm,103274,PES-00258
app,usr_9444fe97,PES-00394
crm,103275,PES-02799
crm,103276,PES-03236
app,usr_530e3217,PES-04358
crm,103277,PES-03102
crm,103278,PES-01089
app,usr_1cc7509b,PES-01546
crm,103279,PES-05831
app,usr_5590dfc1,PES-05049
loja,Loja Shopping#301,PES-01050
crm,103280,PES-05841
crm,103281,PES-04786
crm,103282,PES-05613
app,usr_bc5b2e91,PES-03168
crm,103283,PES-05661
crm,103284,PES-04989
crm,103285,PES-01260
app,usr_2291cd97,PES-05268
crm,103286,PES-03441
crm,103287,PES-05396
app,usr_42ce74b8,PES-05394
crm,103288,PES-00050
app,usr_7bf97ae4,PES-03294
crm,103289,PES-04561
loja,Loja Centro#313,PES-03468
crm,103290,PES-03313
crm,103291,PES-01939
crm,103292,PES-02911
loja,Loja Centro#314,PES-03969
crm,103293,PES-05666
app,usr_4b30f69a,PES-02563
loja,Loja Centro#315,PES-05119
crm,103294,PES-01708
crm,103295,PES-01217
crm,103296,PES-01213
crm,103297,PES-01045
crm,103298,PES-03364
app,usr_f3fa74e9,PES-02126
crm,103299,PES-02582
app,usr_97489b22,PES-02278
loja,Loja Bairro#292,PES-04843
crm,103300,PES-03383
crm,103301,PES-02276
app,usr_4bcbf6bd,PES-04202
crm,103302,PES-04710
app,usr_1c4dd0db,PES-05821
app,usr_affa2a05,PES-04082
crm,103303,PES-02998
crm,103304,PES-03051
app,usr_e0d787b9,PES-04080
